Sampling Date;Day;Month;Year;Season;Operator;Block;CO2_trtmt;Ring;Collar;Month_Ring;Month_Collar;SampleTrackerNo;Av_SoilTemp;Av_SoilMoisture;Av_AirTemp;TFUcorr_Final_CH4_flux;TFUcorr_Final_CO2_flux;TFUcorr_Final_N2O_flux;Final_CH4_MDF;Final_CO2_MDF;Final_N2O_MDF;logFinal_CH4_flux;logFinal_CO2_flux;logFinal_N2O_flux
9-May-14;9;May;2014;Autumn;Loic;1;Elevated;1;1.7;May R1;May 1.7;6314;16.3;1;21.4;-25.67;53.068;-5.19;10.24;4.049;4.197;-1.409;1.725;-0.715
9-May-14;9;May;2014;Autumn;Jasmine;1;Ambient;2;2;May R2;May 2.0;6315;15.9;1.3;20.5;-23.36;47.627;3.419;10.529;4.163;4.316;-1.368;1.678;0.534
9-May-14;9;May;2014;Autumn;Jasmine;1;Ambient;2;2.1;May R2;May 2.1;6316;15.8;0.7;20.7;-6.263;81.284;5.008;10.408;4.115;4.266;-0.797;1.91;0.7
9-May-14;9;May;2014;Autumn;Jasmine;1;Ambient;2;2.2;May R2;May 2.2;6317;16.2;1.5;20.7;-10.268;50.969;1.47;9.591;3.792;3.931;-1.011;1.707;0.167
9-May-14;9;May;2014;Autumn;Jasmine;1;Ambient;2;2.3;May R2;May 2.3;6318;15.9;0.9;20.3;-26.162;46.018;-2.548;10.6;4.191;4.345;-1.418;1.663;-0.406
9-May-14;9;May;2014;Autumn;Jasmine;1;Ambient;2;2.5;May R2;May 2.5;6319;15.8;0.5;20.3;-30.816;34.869;-0.265;10.65;4.211;4.365;-1.489;1.542;0.576
9-May-14;9;May;2014;Autumn;Jasmine;1;Ambient;2;2.6;May R2;May 2.6;6320;16.3;1.1;20.1;-12.313;42.361;4.623;10.639;4.207;4.361;-1.09;1.627;0.665
9-May-14;9;May;2014;Autumn;Jasmine;1;Ambient;2;2.7;May R2;May 2.7;6321;16.1;1.7;20.4;-14.63;79.868;2.707;10.501;4.152;4.305;-1.165;1.902;0.432
9-May-14;9;May;2014;Autumn;Loic;2;Ambient;3;3;May R3;May 3.0;6322;15.4;1.9;19.5;-37.002;71.604;4.209;10.163;4.018;4.166;-1.568;1.855;0.624
9-May-14;9;May;2014;Autumn;Loic;2;Ambient;3;3.1;May R3;May 3.1;6323;15.4;1.4;19.5;-88.831;56.138;-3.85;34.466;3.948;4.093;-1.949;1.749;-0.585
9-May-14;9;May;2014;Autumn;Loic;2;Ambient;3;3.2;May R3;May 3.2;6324;15.4;2.3;19.1;-40.874;51.248;-2.099;10.515;4.158;4.31;-1.611;1.71;-0.322
9-May-14;9;May;2014;Autumn;Loic;2;Ambient;3;3.4;May R3;May 3.4;6325;15.3;1.3;19.2;-32.078;84.681;2.042;10.381;4.104;4.255;-1.506;1.928;0.31
9-May-14;9;May;2014;Autumn;Loic;2;Ambient;3;3.5;May R3;May 3.5;6326;15.1;3.2;18.5;-25.196;60.337;4.211;10.325;4.083;4.232;-1.401;1.781;0.624
9-May-14;9;May;2014;Autumn;Loic;2;Ambient;3;3.6;May R3;May 3.6;6327;15.3;2.1;20.4;-39.014;69.075;2.259;10.196;4.031;4.179;-1.591;1.839;0.354
9-May-14;9;May;2014;Autumn;Loic;2;Ambient;3;3.7;May R3;May 3.7;6328;15.5;1.6;19.4;-40.586;46.114;-1.997;10.019;3.962;4.107;-1.608;1.664;-0.3
9-May-14;9;May;2014;Autumn;Loic;2;Elevated;4;4;May R4;May 4.0;6329;15.9;2.5;20.9;-11.834;91.912;11.713;10.58;4.184;4.337;-1.073;1.963;1.069
9-May-14;9;May;2014;Autumn;Loic;2;Elevated;4;4.1;May R4;May 4.1;6330;15.8;2.2;20.5;-32.863;108.283;0.844;10.882;4.303;4.461;-1.517;2.035;-0.074
9-May-14;9;May;2014;Autumn;Loic;2;Elevated;4;4.3;May R4;May 4.3;6331;15.6;1.5;19.2;-24.293;65.516;8.291;9.85;3.895;4.037;-1.385;1.816;0.919
9-May-14;9;May;2014;Autumn;Loic;2;Elevated;4;4.4;May R4;May 4.4;6332;15.8;2.3;21.5;-21.197;80.539;4.354;10.413;4.117;4.268;-1.326;1.906;0.639
9-May-14;9;May;2014;Autumn;Loic;2;Elevated;4;4.5;May R4;May 4.5;6333;15.8;2.6;20.1;-35.203;58.484;2.02;10.4;4.112;4.263;-1.547;1.767;0.305
9-May-14;9;May;2014;Autumn;Loic;2;Elevated;4;4.6;May R4;May 4.6;6334;15.5;2.4;19.3;-23.879;96.977;-1.003;10.927;4.321;4.479;-1.378;1.987;-0.001
9-May-14;9;May;2014;Autumn;Loic;2;Elevated;4;4.7;May R4;May 4.7;6335;15.7;1.3;20.1;-15.548;79.787;3.316;9.786;3.87;4.012;-1.192;1.902;0.521
9-May-14;9;May;2014;Autumn;Jasmine;3;Elevated;5;5;May R5;May 5.0;6336;14.4;4.4;16.9;-38.156;60.027;5.04;9.913;3.92;4.063;-1.582;1.778;0.702
9-May-14;9;May;2014;Autumn;Jasmine;3;Elevated;5;5.1;May R5;May 5.1;6337;14.7;3.3;18.2;-49.895;50.405;-1.036;10.095;3.992;4.138;-1.698;1.702;-0.015
9-May-14;9;May;2014;Autumn;Jasmine;3;Elevated;5;5.2;May R5;May 5.2;6338;14.7;3;18.3;-60.259;50.37;-5.755;10.319;4.08;4.23;-1.78;1.702;-0.76
9-May-14;9;May;2014;Autumn;Jasmine;3;Elevated;5;5.3;May R5;May 5.3;6339;15;3.2;18.5;-34.878;63.142;0.033;10.44;4.128;4.279;-1.543;1.8;-1.486
9-May-14;9;May;2014;Autumn;Jasmine;3;Elevated;5;5.4;May R5;May 5.4;6340;14.7;3.1;17.4;-40.255;21.035;-1.515;10.546;4.17;4.323;-1.605;1.323;-0.18
9-May-14;9;May;2014;Autumn;Jasmine;3;Elevated;5;5.5;May R5;May 5.5;6341;14.7;2.9;17.8;-41.093;52.601;4.168;9.977;3.945;4.09;-1.614;1.721;0.62
9-May-14;9;May;2014;Autumn;Jasmine;3;Elevated;5;5.6;May R5;May 5.6;6342;14.7;4;17.6;-41.034;52.876;4.597;10.471;4.14;4.292;-1.613;1.723;0.662
9-May-14;9;May;2014;Autumn;Jasmine;3;Ambient;6;6.1;May R6;May 6.1;6343;16.5;2.3;21.8;-34.778;108.341;10.71;10.418;4.119;4.271;-1.541;2.035;1.03
9-May-14;9;May;2014;Autumn;Jasmine;3;Ambient;6;6.2;May R6;May 6.2;6344;16.7;3.6;21;-35.349;114.62;7.519;10.319;4.08;4.23;-1.548;2.059;0.876
9-May-14;9;May;2014;Autumn;Jasmine;3;Ambient;6;6.3;May R6;May 6.3;6345;16.4;3.3;21.2;-44.054;84.56;3.831;9.99;3.95;4.095;-1.644;1.927;0.583
9-May-14;9;May;2014;Autumn;Jasmine;3;Ambient;6;6.4;May R6;May 6.4;6346;15.8;5.7;20.7;-35.734;86.551;-2.713;10.536;4.166;4.319;-1.553;1.937;-0.434
9-May-14;9;May;2014;Autumn;Jasmine;3;Ambient;6;6.5;May R6;May 6.5;6347;16.6;3.2;20.7;-48.509;88.827;-2.83;10.728;4.242;4.398;-1.686;1.949;-0.452
9-May-14;9;May;2014;Autumn;Jasmine;3;Ambient;6;6.6;May R6;May 6.6;6348;16.3;3;21.4;-18.586;92.798;4.535;10.162;4.018;4.166;-1.269;1.968;0.657
9-May-14;9;May;2014;Autumn;Jasmine;3;Ambient;6;6.7;May R6;May 6.7;6349;16.1;2.5;21.6;-41.004;68.791;0.054;10.104;3.995;4.142;-1.613;1.838;-1.267
14-juin-17;17;Jun;2014;Autumn;Loic;1;Elevated;1;1;Jun R1;Jun 1.0;6735;14.2;1.9;18.4;7.172;180.515;3.337;10.557;4.174;4.327;0.856;2.257;0.523
14-juin-17;17;Jun;2014;Autumn;Loic;1;Elevated;1;1.1;Jun R1;Jun 1.1;6736;14.1;2.4;18.6;7.057;181.045;0.682;10.145;4.011;4.159;0.849;2.258;-0.166
14-juin-17;17;Jun;2014;Autumn;Loic;1;Elevated;1;1.2;Jun R1;Jun 1.2;6737;14;2.1;17.3;-8.585;205.62;4.731;9.899;3.914;4.058;-0.934;2.313;0.675
14-juin-17;17;Jun;2014;Autumn;Loic;1;Elevated;1;1.4;Jun R1;Jun 1.4;6738;14.4;1.6;17.9;-9.881;190.928;7.081;10.478;4.143;4.295;-0.995;2.281;0.85
14-juin-17;17;Jun;2014;Autumn;Loic;1;Elevated;1;1.5;Jun R1;Jun 1.5;6739;13.8;2.2;16.9;-17.384;186.008;8.297;10.595;4.189;4.343;-1.24;2.27;0.919
14-juin-17;17;Jun;2014;Autumn;Loic;1;Elevated;1;1.6;Jun R1;Jun 1.6;6740;13.8;3.2;17;-21.573;180.614;10.347;11.144;4.406;4.568;-1.334;2.257;1.015
14-juin-17;17;Jun;2014;Autumn;Loic;1;Elevated;1;1.7;Jun R1;Jun 1.7;6741;13.8;2;18.4;-5.455;233.57;8.803;10.345;4.091;4.241;-0.737;2.368;0.945
14-juin-17;17;Jun;2014;Autumn;Chris;1;Ambient;2;2;Jun R2;Jun 2.0;6742;13.6;4.8;18.7;-16.921;198.066;12.451;10.596;4.19;4.343;-1.228;2.297;1.095
14-juin-17;17;Jun;2014;Autumn;Chris;1;Ambient;2;2.1;Jun R2;Jun 2.1;6743;13.6;2.5;18.1;1.729;259.874;4.732;10.503;4.153;4.305;0.238;2.415;0.675
14-juin-17;17;Jun;2014;Autumn;Chris;1;Ambient;2;2.2;Jun R2;Jun 2.2;6744;13.8;6.9;17.1;-14.045;150.288;6.929;9.712;3.84;3.981;-1.148;2.177;0.841
14-juin-17;17;Jun;2014;Autumn;Chris;1;Ambient;2;2.3;Jun R2;Jun 2.3;6745;13.4;3.4;16.8;-3.741;230.176;9.948;10.727;4.242;4.397;-0.573;2.362;0.998
14-juin-17;17;Jun;2014;Autumn;Chris;1;Ambient;2;2.5;Jun R2;Jun 2.5;6746;13.6;3.8;17.4;-16.589;150.95;2.033;10.756;4.253;4.409;-1.22;2.179;0.308
14-juin-17;17;Jun;2014;Autumn;Chris;1;Ambient;2;2.6;Jun R2;Jun 2.6;6747;13.6;4;17.6;*;*;*;37.04;14.646;15.183;#VALUE!;#VALUE!;#VALUE!
14-juin-17;17;Jun;2014;Autumn;Chris;1;Ambient;2;2.7;Jun R2;Jun 2.7;6748;14;4.6;18.1;2.64;283.233;16.245;10.583;4.185;4.338;0.422;2.452;1.211
14-juin-17;17;Jun;2014;Autumn;Chris;2;Ambient;3;3;Jun R3;Jun 3.0;6749;13.1;4.2;19;15.239;-30.843;0.276;10.181;4.025;4.173;1.183;-1.489;-0.559
14-juin-17;17;Jun;2014;Autumn;Chris;2;Ambient;3;3.1;Jun R3;Jun 3.1;6750;13.2;4.7;21.2;-66.385;46.043;*;9.926;3.925;4.069;-1.822;1.663;#VALUE!
14-juin-17;17;Jun;2014;Autumn;Chris;2;Ambient;3;3.2;Jun R3;Jun 3.2;6751;12.8;6.3;19.7;-13.836;178.582;3.947;10.495;4.15;4.302;-1.141;2.252;0.596
14-juin-17;17;Jun;2014;Autumn;Chris;2;Ambient;3;3.4;Jun R3;Jun 3.4;6752;13.1;5;17;-18.768;222.307;3.572;10.462;4.137;4.288;-1.273;2.347;0.553
14-juin-17;17;Jun;2014;Autumn;Chris;2;Ambient;3;3.5;Jun R3;Jun 3.5;6753;13;6;17.2;-10.035;198.568;3.379;10.371;4.101;4.251;-1.002;2.298;0.529
14-juin-17;17;Jun;2014;Autumn;Chris;2;Ambient;3;3.6;Jun R3;Jun 3.6;6754;13.1;4.4;19.3;-33.716;216.048;-2.404;10.233;4.046;4.195;-1.528;2.335;-0.381
14-juin-17;17;Jun;2014;Autumn;Chris;2;Ambient;3;3.7;Jun R3;Jun 3.7;6755;12.9;4.5;19.7;-32.452;169.445;-2.693;10.011;3.958;4.103;-1.511;2.229;-0.43
14-juin-17;17;Jun;2014;Autumn;Loic;2;Elevated;4;4;Jun R4;Jun 4.0;6756;13.7;3.3;19.9;-14.55;249.976;6.626;10.616;4.197;4.351;-1.163;2.398;0.821
14-juin-17;17;Jun;2014;Autumn;Loic;2;Elevated;4;4.1;Jun R4;Jun 4.1;6757;13.4;3.6;17.6;-3.242;259.158;7.251;10.989;4.345;4.505;-0.511;2.414;0.86
14-juin-17;17;Jun;2014;Autumn;Loic;2;Elevated;4;4.3;Jun R4;Jun 4.3;6758;13.3;2;16.8;-6.073;185.209;9.15;9.932;3.927;4.071;-0.783;2.268;0.961
14-juin-17;17;Jun;2014;Autumn;Loic;2;Elevated;4;4.4;Jun R4;Jun 4.4;6759;13.5;3.1;18.1;-11.095;175.837;-1.536;10.534;4.165;4.318;-1.045;2.245;-0.187
14-juin-17;17;Jun;2014;Autumn;Loic;2;Elevated;4;4.5;Jun R4;Jun 4.5;6760;13.5;3;17.5;-18.776;243.609;15.58;10.491;4.148;4.3;-1.274;2.387;1.193
14-juin-17;17;Jun;2014;Autumn;Loic;2;Elevated;4;4.6;Jun R4;Jun 4.6;6761;13.2;2.8;15.7;-19.36;249.168;8.064;11.061;4.374;4.534;-1.287;2.396;0.907
14-juin-17;17;Jun;2014;Autumn;Loic;2;Elevated;4;4.7;Jun R4;Jun 4.7;6762;13.5;1.6;17.5;-4.022;198.108;2.919;9.876;3.905;4.048;-0.604;2.297;0.465
14-juin-17;17;Jun;2014;Autumn;Chris;3;Elevated;5;5;Jun R5;Jun 5.0;6763;12.1;7.1;14.4;-29.77;170.619;1.021;9.997;3.953;4.098;-1.474;2.232;0.009
14-juin-17;17;Jun;2014;Autumn;Chris;3;Elevated;5;5.1;Jun R5;Jun 5.1;6764;12.4;6.8;14.9;-39.234;207.277;-1.734;10.211;4.038;4.186;-1.594;2.317;-0.239
14-juin-17;17;Jun;2014;Autumn;Chris;3;Elevated;5;5.2;Jun R5;Jun 5.2;6765;12.4;5.8;14.9;-27.85;211.353;7.623;10.437;4.127;4.278;-1.445;2.325;0.882
14-juin-17;17;Jun;2014;Autumn;Chris;3;Elevated;5;5.3;Jun R5;Jun 5.3;6766;12.5;4;15.7;-25.709;235.155;4.312;10.539;4.167;4.32;-1.41;2.371;0.635
14-juin-17;17;Jun;2014;Autumn;Chris;3;Elevated;5;5.4;Jun R5;Jun 5.4;6767;12.5;5.2;14.3;-28.897;218.635;0.181;10.659;4.214;4.369;-1.461;2.34;-0.742
14-juin-17;17;Jun;2014;Autumn;Chris;3;Elevated;5;5.5;Jun R5;Jun 5.5;6768;12.4;6;15;-42.231;275.858;0.377;10.077;3.984;4.131;-1.626;2.441;-0.423
14-juin-17;17;Jun;2014;Autumn;Chris;3;Elevated;5;5.6;Jun R5;Jun 5.6;6769;12.6;7;14.9;-36.129;185.219;6.357;10.572;4.18;4.333;-1.558;2.268;0.803
14-juin-17;17;Jun;2014;Autumn;Loic;3;Ambient;6;6.1;Jun R6;Jun 6.1;6770;13.4;3.4;18;-34.233;254.781;7.562;10.554;4.173;4.326;-1.534;2.406;0.879
14-juin-17;17;Jun;2014;Autumn;Loic;3;Ambient;6;6.2;Jun R6;Jun 6.2;6771;13.4;3.2;20.9;-22.53;320.159;25.142;10.324;4.082;4.232;-1.353;2.505;1.4
14-juin-17;17;Jun;2014;Autumn;Loic;3;Ambient;6;6.3;Jun R6;Jun 6.3;6772;12.8;2.9;16.2;-42.371;248.409;-0.625;10.163;4.018;4.166;-1.627;2.395;0.204
14-juin-17;17;Jun;2014;Autumn;Loic;3;Ambient;6;6.4;Jun R6;Jun 6.4;6773;12.8;4.9;14.8;-19.132;262.166;10.355;10.755;4.252;4.408;-1.282;2.419;1.015
14-juin-17;17;Jun;2014;Autumn;Loic;3;Ambient;6;6.5;Jun R6;Jun 6.5;6774;13.1;4.7;14.8;-27.728;275.279;11.272;10.951;4.33;4.489;-1.443;2.44;1.052
14-juin-17;17;Jun;2014;Autumn;Loic;3;Ambient;6;6.6;Jun R6;Jun 6.6;6775;13.1;2.4;17.4;-8.79;278.161;12.699;10.302;4.073;4.223;-0.944;2.444;1.104
14-juin-17;17;Jun;2014;Autumn;Loic;3;Ambient;6;6.7;Jun R6;Jun 6.7;6776;12.9;2.2;16.1;*;*;*;35.544;14.054;14.57;#VALUE!;#VALUE!;#VALUE!
14-juil-07;7;Jul;2014;Winter;Jasmine;1;Elevated;1;1;Jul R1;Jul 1.0;8165;10.8;0.9;15.5;19.174;60.266;29.343;10.663;4.216;4.371;1.283;1.78;1.468
14-juil-07;7;Jul;2014;Winter;Jasmine;1;Elevated;1;1.1;Jul R1;Jul 1.1;8166;10.7;1.7;15.2;-27.544;24.434;-8.71;10.266;4.059;4.208;-1.44;1.388;-0.94
14-juil-07;7;Jul;2014;Winter;Jasmine;1;Elevated;1;1.2;Jul R1;Jul 1.2;8167;10.6;1.7;14.5;-23.503;31.344;5.273;9.996;3.952;4.097;-1.371;1.496;0.722
14-juil-07;7;Jul;2014;Winter;Jasmine;1;Elevated;1;1.4;Jul R1;Jul 1.4;8168;11;0.6;16.7;-15.34;55.924;5.322;10.52;4.16;4.312;-1.186;1.748;0.726
14-juil-07;7;Jul;2014;Winter;Jasmine;1;Elevated;1;1.5;Jul R1;Jul 1.5;8169;10.7;1.1;14.7;-23.029;33.971;5.231;10.676;4.221;4.376;-1.362;1.531;0.719
14-juil-07;7;Jul;2014;Winter;Jasmine;1;Elevated;1;1.6;Jul R1;Jul 1.6;8170;10.2;1.7;13.9;-13.116;44.972;4.693;11.264;4.454;4.617;-1.118;1.653;0.671
14-juil-07;7;Jul;2014;Winter;Jasmine;1;Elevated;1;1.7;Jul R1;Jul 1.7;8171;10.4;1.7;14;-4.23;34.852;23.76;10.505;4.154;4.306;-0.626;1.542;1.376
14-juil-07;7;Jul;2014;Winter;Chris;1;Ambient;2;2;Jul R2;Jul 2.0;8172;10.4;1.8;13.6;-3.234;32.791;11.527;10.782;4.263;4.42;-0.51;1.516;1.062
14-juil-07;7;Jul;2014;Winter;Chris;1;Ambient;2;2.1;Jul R2;Jul 2.1;8173;10.6;0.9;15.2;-11.773;37.793;-8.678;10.607;4.194;4.348;-1.071;1.577;-0.938
14-juil-07;7;Jul;2014;Winter;Chris;1;Ambient;2;2.2;Jul R2;Jul 2.2;8174;10.9;1.3;15.1;-15.111;26.519;-22.73;9.779;3.867;4.009;-1.179;1.424;-1.357
14-juil-07;7;Jul;2014;Winter;Chris;1;Ambient;2;2.3;Jul R2;Jul 2.3;8175;10.5;0.7;12.9;-16.916;27.367;5.813;10.876;4.301;4.458;-1.228;1.437;0.764
14-juil-07;7;Jul;2014;Winter;Chris;1;Ambient;2;2.5;Jul R2;Jul 2.5;8176;10.3;0.8;14.5;-18.398;23.236;*;10.865;4.296;*;-1.265;1.366;#VALUE!
14-juil-07;7;Jul;2014;Winter;Chris;1;Ambient;2;2.6;Jul R2;Jul 2.6;8177;10.7;1.1;14.4;-24.375;26.003;*;10.852;4.291;*;-1.387;1.415;#VALUE!
14-juil-07;7;Jul;2014;Winter;Chris;1;Ambient;2;2.7;Jul R2;Jul 2.7;8178;10.9;2.1;17.2;-17.514;45.804;*;10.618;4.198;*;-1.243;1.661;#VALUE!
14-juil-07;7;Jul;2014;Winter;Chris;2;Ambient;3;3;Jul R3;Jul 3.0;8179;10.9;1.9;19.5;-42.334;35.011;*;10.161;4.018;*;-1.627;1.544;#VALUE!
14-juil-07;7;Jul;2014;Winter;Chris;2;Ambient;3;3.1;Jul R3;Jul 3.1;8180;10.9;1.3;19;-32.314;33.732;*;10.002;3.955;*;-1.509;1.528;#VALUE!
14-juil-07;7;Jul;2014;Winter;Chris;2;Ambient;3;3.2;Jul R3;Jul 3.2;8181;10.8;1.7;18.2;-18.823;35.087;*;10.547;4.17;*;-1.275;1.545;#VALUE!
14-juil-07;7;Jul;2014;Winter;Chris;2;Ambient;3;3.4;Jul R3;Jul 3.4;8182;10.7;1.7;17.7;-34.351;36.416;*;10.434;4.126;*;-1.536;1.561;#VALUE!
14-juil-07;7;Jul;2014;Winter;Chris;2;Ambient;3;3.5;Jul R3;Jul 3.5;8183;10.8;1.6;19.2;-37.509;26.994;*;10.3;4.073;*;-1.574;1.431;#VALUE!
14-juil-07;7;Jul;2014;Winter;Chris;2;Ambient;3;3.6;Jul R3;Jul 3.6;8184;11.2;1.5;17.4;-40.932;35.175;*;10.302;4.073;*;-1.612;1.546;#VALUE!
14-juil-07;7;Jul;2014;Winter;Chris;2;Ambient;3;3.7;Jul R3;Jul 3.7;8185;11;1.6;19.9;-51.11;28.824;*;10.005;3.956;*;-1.709;1.46;#VALUE!
14-juil-07;7;Jul;2014;Winter;Jasmine;2;Elevated;4;4;Jul R4;Jul 4.0;8186;11.3;1.8;17;-16.962;45.292;*;10.719;4.238;*;-1.229;1.656;#VALUE!
14-juil-07;7;Jul;2014;Winter;Jasmine;2;Elevated;4;4.1;Jul R4;Jul 4.1;8187;10.9;1.8;17.4;-37.982;43.154;*;11;4.349;*;-1.58;1.635;#VALUE!
14-juil-07;7;Jul;2014;Winter;Jasmine;2;Elevated;4;4.3;Jul R4;Jul 4.3;8188;10.7;1.3;16.5;-33.232;36.744;*;9.942;3.931;*;-1.522;1.565;#VALUE!
14-juil-07;7;Jul;2014;Winter;Jasmine;2;Elevated;4;4.4;Jul R4;Jul 4.4;8189;11;1.4;17;-14.309;42.267;*;10.575;4.181;*;-1.156;1.626;#VALUE!
14-juil-07;7;Jul;2014;Winter;Jasmine;2;Elevated;4;4.5;Jul R4;Jul 4.5;8190;11;2.1;16.4;-34.33;48.104;*;10.53;4.163;*;-1.536;1.682;#VALUE!
14-juil-07;7;Jul;2014;Winter;Jasmine;2;Elevated;4;4.6;Jul R4;Jul 4.6;8191;10.4;1.9;15.2;-80.572;44.301;*;38.247;4.382;*;-1.906;1.646;#VALUE!
14-juil-07;7;Jul;2014;Winter;Jasmine;2;Elevated;4;4.7;Jul R4;Jul 4.7;8192;11;0.7;16.9;-27.265;23.872;*;9.896;3.913;*;-1.436;1.378;#VALUE!
14-juil-07;7;Jul;2014;Winter;Yui;3;Elevated;5;5;Jul R5;Jul 5.0;8193;9.7;2.1;19.7;-44.024;55.809;*;9.816;3.881;*;-1.644;1.747;#VALUE!
14-juil-07;7;Jul;2014;Winter;Yui;3;Elevated;5;5.1;Jul R5;Jul 5.1;8194;10;2.3;20.2;-38.669;4.015;*;10.025;3.964;*;-1.587;0.604;#VALUE!
14-juil-07;7;Jul;2014;Winter;Yui;3;Elevated;5;5.2;Jul R5;Jul 5.2;8195;10.5;2.8;20.1;-40.768;26.493;*;10.253;4.054;*;-1.61;1.423;#VALUE!
14-juil-07;7;Jul;2014;Winter;Yui;3;Elevated;5;5.3;Jul R5;Jul 5.3;8196;10.7;1.7;20.8;-26.26;41.819;*;10.359;4.096;*;-1.419;1.621;#VALUE!
14-juil-07;7;Jul;2014;Winter;Yui;3;Elevated;5;5.4;Jul R5;Jul 5.4;8197;10.3;1.9;20.7;-21.067;34.634;*;10.426;4.122;*;-1.324;1.54;#VALUE!
14-juil-07;7;Jul;2014;Winter;Yui;3;Elevated;5;5.5;Jul R5;Jul 5.5;8198;10.2;2;19.7;-32.389;31.609;*;9.912;3.919;*;-1.51;1.5;#VALUE!
14-juil-07;7;Jul;2014;Winter;Yui;3;Elevated;5;5.6;Jul R5;Jul 5.6;8199;*;*;*;*;*;*;*;*;*;#VALUE!;#VALUE!;#VALUE!
14-juil-07;7;Jul;2014;Winter;Yui;3;Ambient;6;6.1;Jul R6;Jul 6.1;8200;*;*;*;*;*;*;*;*;*;#VALUE!;#VALUE!;#VALUE!
14-juil-07;7;Jul;2014;Winter;Yui;3;Ambient;6;6.2;Jul R6;Jul 6.2;8201;11.3;2.2;20.6;-11.798;60.936;*;10.333;4.086;*;-1.072;1.785;#VALUE!
14-juil-07;7;Jul;2014;Winter;Yui;3;Ambient;6;6.3;Jul R6;Jul 6.3;8202;10.2;1.9;21.4;-33.384;39.554;*;9.986;3.949;*;-1.524;1.597;#VALUE!
14-juil-07;7;Jul;2014;Winter;Yui;3;Ambient;6;6.4;Jul R6;Jul 6.4;8203;9.7;1.9;15.5;-23.803;36.495;*;10.729;4.242;*;-1.377;1.562;#VALUE!
14-juil-07;7;Jul;2014;Winter;Yui;3;Ambient;6;6.5;Jul R6;Jul 6.5;8204;10.4;2.5;15.5;-32.252;44.894;*;10.925;4.32;*;-1.509;1.652;#VALUE!
14-juil-07;7;Jul;2014;Winter;Yui;3;Ambient;6;6.6;Jul R6;Jul 6.6;8205;10.7;0.8;19.1;-19.202;47.318;*;10.241;4.049;*;-1.283;1.675;#VALUE!
14-juil-07;7;Jul;2014;Winter;Yui;3;Ambient;6;6.7;Jul R6;Jul 6.7;8206;*;*;*;*;*;*;*;*;*;#VALUE!;#VALUE!;#VALUE!
6-Aug-14;6;Aug;2014;Winter;Chris;1;Elevated;1;1;Aug R1;Aug 1.0;8207;11.8;1;20.6;-6.935;41.033;9.339;10.476;4.142;4.294;-0.841;1.613;0.97
6-Aug-14;6;Aug;2014;Winter;Chris;1;Elevated;1;1.1;Aug R1;Aug 1.1;8208;11.4;1.6;20.5;-17.056;30.538;6.878;10.078;3.985;4.131;-1.232;1.485;0.837
6-Aug-14;6;Aug;2014;Winter;Chris;1;Elevated;1;1.2;Aug R1;Aug 1.2;8209;11.4;0.9;20.9;-20.795;43.727;0.181;9.777;3.866;4.008;-1.318;1.641;-0.743
6-Aug-14;6;Aug;2014;Winter;Chris;1;Elevated;1;1.4;Aug R1;Aug 1.4;8210;11.8;0.7;20.1;-11.484;31.664;7.982;10.398;4.111;4.262;-1.06;1.501;0.902
6-Aug-14;6;Aug;2014;Winter;Chris;1;Elevated;1;1.5;Aug R1;Aug 1.5;8211;11.4;0.9;20.2;-17.76;33.063;4.679;10.474;4.141;4.293;-1.249;1.519;0.67
6-Aug-14;6;Aug;2014;Winter;Chris;1;Elevated;1;1.6;Aug R1;Aug 1.6;8212;10.9;1.5;20.8;-24.84;64.687;6.199;11;4.35;4.509;-1.395;1.811;0.792
6-Aug-14;6;Aug;2014;Winter;Chris;1;Elevated;1;1.7;Aug R1;Aug 1.7;8213;11.1;1.4;21;-20.275;3.335;2.416;10.254;4.054;4.203;-1.307;0.523;0.383
6-Aug-14;6;Aug;2014;Winter;Loic;1;Ambient;2;2;Aug R2;Aug 2.0;8214;11.6;2.2;19;-15.416;34.351;6.392;10.582;4.184;4.338;-1.188;1.536;0.806
6-Aug-14;6;Aug;2014;Winter;Loic;1;Ambient;2;2.1;Aug R2;Aug 2.1;8215;11.3;1.6;19.9;-9.826;50.378;-1.246;10.44;4.128;4.279;-0.992;1.702;-0.096
6-Aug-14;6;Aug;2014;Winter;Loic;1;Ambient;2;2.2;Aug R2;Aug 2.2;8216;11.7;1.9;19;-10.884;27.291;0.695;9.647;3.814;3.954;-1.037;1.436;-0.158
6-Aug-14;6;Aug;2014;Winter;Loic;1;Ambient;2;2.3;Aug R2;Aug 2.3;8217;11.2;1.4;19.3;-13.325;31.89;-9.009;10.636;4.206;4.36;-1.125;1.504;-0.955
6-Aug-14;6;Aug;2014;Winter;Loic;1;Ambient;2;2.5;Aug R2;Aug 2.5;8218;11.2;1.1;18.7;-13.015;28.17;8.338;10.705;4.233;4.388;-1.114;1.45;0.921
6-Aug-14;6;Aug;2014;Winter;Loic;1;Ambient;2;2.6;Aug R2;Aug 2.6;8219;*;*;*;*;*;*;*;*;*;#VALUE!;#VALUE!;#VALUE!
6-Aug-14;6;Aug;2014;Winter;Loic;1;Ambient;2;2.7;Aug R2;Aug 2.7;8220;11.6;3.1;20;-16.906;65.443;8.557;10.515;4.158;4.31;-1.228;1.816;0.932
